time,"[BMS] Battery total current (A)","[BMS] Battery total voltage (V)","[VCU] Velocidade do veículo (km/h)","Aceleração (g)","Altitude (GPS) (m)","Consumo instantâneo de energia (distance/kWh) (km/kWh)","Consumo instantâneo de energia do EV (kWh/distance) (kWh/100km)","Custos de energia (R$)","Distância percorrida (km)","Distância percorrida (Hoje) (km)","Distância percorrida (Semana) (km)","Distância percorrida (total) (km)","Energia utilizada (kWh)","EV Instant Energy Consumption (kWh) (kWh)","Potência da bateria de alta tensão do veículo elétrico (hp)","Velocidade (GPS) (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
16:51:36.410,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:37.078,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:37.621,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.167553906441599,,,-22.51143439,-44.08496993,
16:51:38.226,,296,,,,0,,0.24026448197920958,,,,,0.23788562572198968,0.0006583495642666686,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:51:38.528,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:38.919,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:39.411,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.138327324348305,,,-22.51143439,-44.08496993,
16:51:39.783,,296,,,,0,,0.24082041299073936,,,,,0.23843605246607857,0.0005504267440888902,1.7305263945044138,,,,,-22.51143439,-44.08496993,
16:51:39.883,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:40.008,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:40.080,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.127475097755597,,,-22.51143439,-44.08496993,
16:51:40.278,,296,,,,0,,0.24098912772004827,,,,,0.23860309675252303,0.00016704428644444535,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:40.368,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:40.864,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:40.984,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.112852277470001,,,-22.51143439,-44.08496993,
16:51:41.110,,296,,,,0,,0.2412654540231505,,,,,0.23887668715163415,0.00027359039911111106,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:41.196,3.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:41.342,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:41.419,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.10582667157035,,,-22.51143439,-44.08496993,
16:51:41.991,,296,,,,0,,0.2415508396098185,,,,,0.23915924713843414,0.0002825599868000025,1.569547195015641,,,,,-22.51143439,-44.08496993,
16:51:42.051,3.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:42.128,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:42.272,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.092112312918818,,,-22.51143439,-44.08496993,
16:51:42.606,,296,,,,0,,0.2417499202726905,,,,,0.23935635670563415,0.00019710956720000173,1.569547195015641,,,,,-22.51143439,-44.08496993,
16:51:42.836,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:43.047,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:43.139,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.078224649138977,,,-22.51143439,-44.08496993,
16:51:43.296,,296,,,,0,,0.24196751556158028,,,,,0.23957179758572306,0.00021544088008888953,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:51:43.358,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:43.497,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:43.742,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.0685940342228175,,,-22.51143439,-44.08496993,
16:51:44.050,,296,,,,0,,0.2422056825338816,,,,,0.23980760646918972,0.00023580888346666737,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:51:44.144,3.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:44.282,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:44.380,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.058436717094346,,,-22.51143439,-44.08496993,
16:51:44.483,,296,,,,0,,0.24234569304065628,,,,,0.23994623073332305,0.00013862426413333454,1.569547195015641,,,,,-22.51143439,-44.08496993,
16:51:44.551,3.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:45.074,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:45.256,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.044542687593374,,,-22.51143439,-44.08496993,
16:51:45.430,,296,,,,0,,0.24265241261721363,,,,,0.24024991348238972,0.0003036827490666693,1.569547195015641,,,,,-22.51143439,-44.08496993,
16:51:45.492,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:45.832,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:46.151,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.027199566379632,,,-22.51143439,-44.08496993,
16:51:46.593,,296,,,,0,,0.2430483924202114,,,,,0.2406419726932786,0.00039205921088889103,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:46.648,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:46.999,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:47.075,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.015847986234619,,,-22.51143439,-44.08496993,
16:51:47.196,,296,,,,0,,0.24326367768753385,,,,,0.24085512642330084,0.00021315373002222276,1.7305263945044138,,,,,-22.51143439,-44.08496993,
16:51:47.267,4.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:47.409,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:47.507,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,7.009081684005573,,,-22.51143439,-44.08496993,
16:51:47.694,,296,,,,0,,0.2434376293174325,,,,,0.24102735575983417,0.0001722293365333352,1.690281594632232,,,,,-22.51143439,-44.08496993,
16:51:47.802,4.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:48.093,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:48.193,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.998346947472486,,,-22.51143439,-44.08496993,
16:51:48.294,,296,,,,0,,0.24364680578476453,,,,,0.24123446117303418,0.00020710541320000225,1.690281594632232,,,,,-22.51143439,-44.08496993,
16:51:48.387,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:48.488,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:48.555,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.992675700037804,,,-22.51143439,-44.08496993,
16:51:48.719,,296,,,,0,,0.24379131614361896,,,,,0.2413775407362564,0.00014307956322222301,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:48.811,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:49.245,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:49.330,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.980603889859373,,,-22.51143439,-44.08496993,
16:51:49.506,,296,,,,0,,0.24405948821555917,,,,,0.2416430576391675,0.00026551690291111256,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:49.579,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:49.704,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:49.739,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.974258698772115,,,-22.51143439,-44.08496993,
16:51:49.974,,296,,,,0,,0.2442148234135947,,,,,0.24179685486494526,0.00015379722577777777,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:50.155,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:50.362,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:50.482,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.9627482009164,,,-22.51143439,-44.08496993,
16:51:50.627,,296,,,,0,,0.24443185604979914,,,,,0.24201173866316747,0.00021488379822222223,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:50.728,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:50.791,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:50.868,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.956786683137856,,,-22.51143439,-44.08496993,
16:51:51.404,,296,,,,0,,0.2446899950548658,,,,,0.2422673218365008,0.00025558317333333335,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:51.444,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:51.568,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:51.597,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.945547412793215,,,-22.51143439,-44.08496993,
16:51:51.722,,296,,,,0,,0.24479801967926915,,,,,0.24237427691016747,0.00010695507366666724,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:51.787,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:51.908,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:52.175,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.936656022492821,,,-22.51143439,-44.08496993,
16:51:52.367,,296,,,,0,,0.24501775342239537,,,,,0.24259183507167859,0.0002175581615111123,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:51:52.443,4.2000000000000455,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:52.605,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:52.680,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.928902281213986,,,-22.51143439,-44.08496993,
16:51:52.818,,296,,,,0,,0.24517503950218072,,,,,0.24274756386354526,0.00015572879186666834,1.690281594632232,,,,,-22.51143439,-44.08496993,
16:51:52.964,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:53.380,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:53.534,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.915854778876575,,,-22.51143439,-44.08496993,
16:51:55.605,,296,,,,0,,0.24617036252003693,,,,,0.24373303219805637,0.0009854683345111137,1.7305263945044138,,,,,-22.51143439,-44.08496993,
16:51:55.924,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:56.526,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:51:56.814,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.866149671437539,,,-22.51143439,-44.08496993,
16:51:57.364,,296,,,,0,,0.2467545953007925,,,,,0.24431148049583415,0.0005784482977777778,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:57.660,4,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:51:58.083,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:51:58.898,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.834939768505082,,,-22.51143439,-44.08496993,
16:51:59.514,,296,,,,0,,0.2474689234154947,,,,,0.24501873605494526,0.0007072555591111111,1.6097919948878228,,,,,-22.51143439,-44.08496993,
16:51:59.815,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:00.431,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:00.734,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.807690437544356,,,-22.51143439,-44.08496993,
16:52:01.353,,296,,,,0,,0.24812532611768337,,,,,0.2456686397204786,0.000649903665533335,1.7305263945044138,,,,,-22.51143439,-44.08496993,
16:52:01.654,4.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:02.031,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:52:02.322,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.78427510698024,,,-22.51143439,-44.08496993,
16:52:02.877,,296,,,,0,,0.24864452854789315,,,,,0.24618270153256747,0.0005140618120888917,1.6500367947600274,,,,,-22.51143439,-44.08496993,
16:52:03.179,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:03.802,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:04.098,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.758298590675631,,,-22.51143439,-44.08496993,
16:52:04.709,,296,,,,0,,0.24922236080764248,,,,,0.24675481268083413,0.0005721111482666683,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:52:05.010,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:05.409,,,,,,,,,,,,,,,,,,,13.8,-22.51143439,-44.08496993,
16:52:05.983,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.7309302066675905,,,-22.51143439,-44.08496993,
16:52:06.284,,296,,,,0,,0.24971942197956204,,,,,0.2472469524550119,0.0004921397741777792,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:52:06.523,3.900000000000034,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:06.895,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:07.430,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.710083905220316,,,-22.51143439,-44.08496993,
16:52:07.832,,296,,,,0,,0.2502208308852394,,,,,0.24774339691607858,0.000496444461066671,1.569547195015641,,,,,-22.51143439,-44.08496993,
16:52:08.339,4.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:08.649,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:08.950,,,0,0,,,,,0.870517551269445,0.870524,0.870524,0.905652,,,,,6.6883159702644495,,,-22.51143439,-44.08496993,
16:52:09.644,,296,,,,0,,0.25086798814147027,,,,,0.24838414667472303,0.000640749758644446,1.7305263945044138,,,,,-22.51143439,-44.08496993,
16:52:10.168,6.300000000000011,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:10.561,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:10.849,,,6.2,0.026015010300824468,,,,,0.8737875559583339,0.873794,0.873794,0.908922,,,,,6.686345179349454,,,-22.51143439,-44.08496993,
16:52:11.451,,295,,,,3.3360236750067203,29.975806451612957,0.251810074525809,,,,,0.24931690547109803,0.0009327587963750018,2.526856775759311,,,,,-22.51143439,-44.08496993,
16:52:11.983,21.200000000000045,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:12.587,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:12.891,,,12.8,0.052487560368655914,,,,,0.8810495908027783,0.881056,0.881056,0.916184,,,,,6.712772360365535,,,-22.51143439,-44.08496993,
16:52:13.495,,294,,,,2.0536516493389763,48.69375000000011,0.2553836200451477,,,,,0.2528550693516314,0.003538163880533341,8.474249616331793,,,,,-22.51143439,-44.08496993,
16:52:13.796,29.700000000000045,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:14.401,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:14.763,,,18.5,0.07145662837164728,,,,,0.8906706571222228,0.890677,0.890677,0.9258050000000001,,,,,6.759293172690138,,,-22.51143439,-44.08496993,
16:52:15.609,,296,,,,2.104377104377101,47.52000000000008,0.2605991053644557,,,,,0.2580189162024314,0.005163846850800008,11.952705562042103,,,,,-22.51143439,-44.08496993,
16:52:15.912,0.6000000000000227,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:16.295,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:16.816,,,18.7,0.06734132017379794,,,,,0.9013397909638895,0.901346,0.901346,0.936474,,,,,6.810771611236533,,,-22.51143439,-44.08496993,
16:52:17.423,,294,,,,106.00907029478054,0.9433155080214263,0.26068888169925775,,,,,0.2581078036626314,8.888746020000338E-05,0.2398372532924178,,,,,-22.51143439,-44.08496993,
16:52:17.725,25.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:18.112,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:18.635,,,21.8,0.056751694641021797,,,,,0.9123611951638895,0.912367,0.912367,0.9474950000000001,,,,,6.867815818296282,,,-22.51143439,-44.08496993,
16:52:19.016,,296,,,,2.8881822999470064,34.62385321100917,0.26406102431322437,,,,,0.26144655872596473,0.0033387550633333335,10.26242396740987,,,,,-22.51143439,-44.08496993,
16:52:19.558,-2.3999999999999773,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:19.855,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:19.930,,,22.400000000000002,0.03863325187794668,,,,,0.9204038193416673,0.92041,0.92041,0.955538,,,,,6.909681862566605,,,-22.51143439,-44.08496993,
16:52:20.762,,291,,,,-32.07331042382619,-3.1178571428571127,0.2637188064034884,,,,,0.26110772911236474,-0.0003388296135999968,-0.9495597375250378,,,,,-22.51143439,-44.08496993,
16:52:21.074,54.80000000000007,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:21.756,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:21.981,,,29.6,0.043562952462256145,,,,,0.9372668447861117,0.937273,0.937273,0.9724010000000001,,,,,7.006311546710646,,,-22.51143439,-44.08496993,
16:52:22.589,,293,,,,1.8435016566602702,54.244594594594666,0.2719466357986327,,,,,0.2692540948501314,0.008146365737766677,21.83062853607844,,,,,-22.51143439,-44.08496993,
16:52:22.976,31.5,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:23.583,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:23.992,,,28.700000000000003,,,,,,0.9533032918638894,0.953309,0.953309,0.988437,,,,,7.096546672528511,,,-22.51143439,-44.08496993,
16:52:24.809,,296,,,,3.0780780780780788,32.48780487804878,0.27775498198976273,,,,,0.2750049326631314,0.005750837813,12.677111959741604,,,,,-22.51143439,-44.08496993,
16:52:25.111,-8.899999999999977,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:26.023,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:26.322,,,26.200000000000003,,,,,,0.9702591400416671,0.970265,0.970265,1.005393,,,,,7.188138944153743,,,-22.51143439,-44.08496993,
16:52:27.014,,296,,,,-9.945338597024016,-10.054961832061043,0.27612498782076744,,,,,0.2733910770502648,-0.0016138556128666626,-3.5817871886253965,,,,,-22.51143439,-44.08496993,
16:52:27.540,-4.699999999999989,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:28.233,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:28.535,,,24.400000000000002,0.006583103147741894,,,,,0.985258808919445,0.985265,0.985265,1.0203929999999999,,,,,7.266171347973176,,,-22.51143439,-44.08496993,
16:52:29.354,,296,,,,-17.538815411155877,-5.701639344262281,0.27521169690900366,,,,,0.2724868286227759,-0.0009042484274888867,-1.8915055939931873,,,,,-22.51143439,-44.08496993,
16:52:29.660,-3,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:30.265,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:30.643,,,18.900000000000002,-0.03498838618623282,,,,,0.996325419369445,0.996332,0.996332,1.03146,,,,,7.316193161650063,,,-22.51143439,-44.08496993,
16:52:31.471,,298,,,,-21.14093959731544,-4.730158730158729,0.27468082861073867,,,,,0.2719612164462759,-0.0005256121765,-1.2155017258696905,,,,,-22.51143439,-44.08496993,
16:52:31.567,-32.599999999999966,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:32.101,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:32.442,,,9.4,-0.06469687877266067,,,,,1.0010230168861116,1.00103,1.00103,1.0361580000000001,,,,,7.323812171655206,,,-22.51143439,-44.08496993,
16:52:32.986,,296,,,,-0.9741336428453005,-102.65531914893604,0.27057842851597375,,,,,0.26789943417423145,-0.00406178227204444,-13.119804758335741,,,,,-22.51143439,-44.08496993,
16:52:33.289,3.8000000000000114,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:33.895,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:34.499,,,3.4000000000000004,-0.07897810048310686,,,,,1.002965928469445,1.002973,1.002973,1.038101,,,,,7.3074755023244595,,,-22.51143439,-44.08496993,
16:52:35.406,,296,,,,3.0227596017069613,33.082352941176566,0.2713419112468889,,,,,0.268655357670187,0.0007559234959555579,1.5293023951434361,,,,,-22.51143439,-44.08496993,
16:52:35.709,8.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:36.620,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:36.920,,,6.9,,,,,,1.0076057516277783,1.007613,1.007613,1.0427410000000001,,,,,7.305488892914692,,,-22.51143439,-44.08496993,
16:52:37.538,,294,,,,2.8974552784076506,34.513043478260975,0.2727667457228279,,,,,0.270066084874087,0.0014107272039000042,3.2378029194475273,,,,,-22.51143439,-44.08496993,
16:52:37.841,23.100000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:38.448,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:38.834,,,14.9,,,,,,1.0155283320305561,1.015536,1.015536,1.050664,,,,,7.334654284562277,,,-22.51143439,-44.08496993,
16:52:39.670,,293,,,,2.201439061507319,45.424832214765146,0.27681493016519404,,,,,0.27407418828237035,0.0040081034082833375,9.202326992398024,,,,,-22.51143439,-44.08496993,
16:52:39.966,33.10000000000002,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:40.351,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:40.873,,,20.400000000000002,,,,,,1.0270805301638894,1.027088,1.027088,1.062216,,,,,7.387873728775841,,,-22.51143439,-44.08496993,
16:52:41.272,,294,,,,2.096306800665885,47.70294117647061,0.2811880458220982,,,,,0.2784040057644537,0.004329817482083336,13.231021806631222,,,,,-22.51143439,-44.08496993,
16:52:41.789,23.899999999999977,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:42.409,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:42.776,,,22.6,0.0657114667648507,,,,,1.0390254048416672,1.039033,1.039033,1.0741610000000001,,,,,7.4454880011953675,,,-22.51143439,-44.08496993,
16:52:43.911,,297,,,,3.1838609244467024,31.40840707964598,0.28644401745986947,,,,,0.2836079380790787,0.005203932314624994,9.651002126108295,,,,,-22.51143439,-44.08496993,
16:52:44.214,-10.299999999999955,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:44.603,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:44.891,,,19.5,,,,,,1.0504819235083338,1.05049,1.05049,1.085618,,,,,7.496025080220716,,,-22.51143439,-44.08496993,
16:52:45.822,,295,,,,-6.417640283034422,-15.582051282051209,0.2848149362580054,,,,,0.2819949863940648,-0.0016129516850138814,-4.131210284177895,,,,,-22.51143439,-44.08496993,
16:52:46.338,8.200000000000045,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:46.947,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:47.258,,,20.200000000000003,,,,,,1.0637655175750005,1.063774,1.063774,1.098902,,,,,7.555360378474448,,,-22.51143439,-44.08496993,
16:52:47.772,,294,,,,8.378961340633769,11.9346534653466,0.2861336407668241,,,,,0.2833006344225981,0.0013056480285333406,3.2777757949962707,,,,,-22.51143439,-44.08496993,
16:52:47.848,26.600000000000023,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:47.976,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:48.136,,,22,,,,,,1.0691292440750004,1.069138,1.069138,1.104266,,,,,7.580329803810276,,,-22.51143439,-44.08496993,
16:52:48.763,,293,,,,2.8227565500782656,35.426363636363654,0.2883006598299009,,,,,0.28544619785138703,0.0021455634287888903,10.596618960943179,,,,,-22.51143439,-44.08496993,
16:52:48.884,28.700000000000045,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:49.156,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:49.275,,,23.5,,,,,,1.0765686299361115,1.076577,1.076577,1.111705,,,,,7.61598209810593,,,-22.51143439,-44.08496993,
16:52:49.508,,295,,,,2.7756451898659384,36.02765957446813,0.2900700001451074,,,,,0.2871980199456509,0.0017518220942638915,11.511236422903522,,,,,-22.51143439,-44.08496993,
16:52:49.624,22,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:49.799,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:49.868,,,23.3,,,,,,1.0804048377250004,1.080413,1.080413,1.1155410000000001,,,,,7.634228707593143,,,-22.51143439,-44.08496993,
16:52:50.020,,297,,,,3.565962656871747,28.042918454935627,0.2910088383852274,,,,,0.2881275627576509,0.000929542812,8.883767647463712,,,,,-22.51143439,-44.08496993,
16:52:50.162,-9,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:50.252,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:50.308,,,22.3,,,,,,1.0831282128361115,1.083136,1.083136,1.1182640000000001,,,,,7.646873495417633,,,-22.51143439,-44.08496993,
16:52:50.455,,297,,,,-8.342686120463899,-11.986547085201792,0.2906825383684924,,,,,0.2878044934341509,-0.0003230693235,-3.6342685830533363,,,,,-22.51143439,-44.08496993,
16:52:50.679,-11.199999999999989,,,,,,,,,,,,,,,,,,,-22.51143439,-44.08496993,
16:52:51.076,,,,,,,,,,,,,,,,,,,13.9,-22.51143439,-44.08496993,
16:52:51.495,,,19.5,-0.021082464955879444,,,,,1.0895579472944448,1.089566,1.089566,1.124694,,,,,7.674402186855158,,,-22.51143439,-44.08496993,
