# StartTime = 02/04/2026 04:35:18.2743 PM
Time (sec), Pressão absoluta do coletor de admissão (kPa), RPM do motor (RPM), Velocidade do veículo (km/h), Temperatura do ar de admissão (°C), Posição absoluta do acelerador (%), Entrada do nível de combustível (%), Relação de equivalência comandada por combustível/ar, Posição relativa do acelerador (%), Posição absoluta do acelerador B (%), Posição absoluta do acelerador C (%), Posição D do pedal do acelerador (%), Posição do pedal do acelerador E (%), Controle do atuador do acelerador comandado (%), Porcentagem de álcool combustível (%), Economia de combustível instantânea (l/100 km), Economia total de combustível (l/100 km), Taxa de combustível (l/hr), Taxa instantânea de CO2 (g/km), Total CO2 (kg), Fluxo de CO2 (g/s), Distância da viagem (km), Combustível de viagem (l), Economia de combustível de viagem (l/100 km), Contagem de freios rígidos, Contagem de aceleração difícil, Contagem de marcha lenta, Segundos em marcha lenta (sec), Impulsionar (kPa), Potência do motor (PS), Torque do motor (N•m), Latitude (deg), Longitude (deg), Altitude (m), Rolamento (deg), Velocidade do GPS (km/h), Precisão Horz (m), Aceleração X (m/s²), Acelere Y (m/s²), Aceleração Z (m/s²), Aceleração (Grav) X (m/s²), Aceleração (Grav) Y (m/s²), Aceleração (Grav) Z (m/s²), Taxa de rotação X (deg/s), Taxa de rotação Y (deg/s), Taxa de rotação Z (deg/s), Magnetômetro X (µT), Magnetômetro Y (µT), Magnetômetro Z (µT)
2494.297,42,1881,23,54,19.215687,21.17647,0.999424,7.8431373,19.215687,0,31.37255,31.764706,9.019608,20,11.6103,8.679558,2.670371,272.57486,3.4748404,1.7414505,17.052769,1.4801061,8.679558,0,0,10,1018.4854,-53,9.540013,36.616577,-22.595331,-44.078354,517.5349,297.7,29.232,10.612475,-0.388519,0.58358306,0.9891194,3.0254252,-0.052342996,8.457432,-2.2086446,-3.0478532,3.2271388,-0.82500005,7.9875,-7.1250005
2495.292,41,2187.25,27,54,16.078432,21.17647,0.999424,4.7058825,15.686275,0,14.90196,14.90196,5.490196,20,10.968219,8.681053,2.9614215,257.50073,3.4776566,1.9312555,17.06365,1.4813056,8.681053,0,0,10,1018.4854,-54,10.5798025,34.92181,-22.595282,-44.078423,517.5369,300.7,27,10.812928,-0.30659997,0.54714894,-0.6143022,2.6099713,-0.86171526,10.230214,0.8659107,-1.2168525,5.23361,0.76875,8.00625,-7.5937505
2496.294,41,2187.25,27,54,16.078432,21.17647,0.999424,4.7058825,15.686275,0,14.90196,14.90196,5.490196,20,10.968219,8.681053,2.9614215,257.50073,3.4776566,1.9312555,17.06365,1.4813056,8.681053,0,0,10,1018.4854,-54,10.5798025,34.92181,-22.595243,-44.078487,517.1646,300.1,27.432,11.422653,0.4049117,-0.38086557,-0.22181766,1.9743778,0.17377874,9.8015995,1.6822318,1.7508944,0.8811691,1.21875,7.3875003,-7.9500003
2497.302,20,2191.25,28,53,15.686275,21.17647,1.609851,5.098039,17.647058,0,26.27451,25.490196,6.27451,20,5.999259,8.679439,1.6797938,140.84453,3.4790957,1.0954574,17.073887,1.4819186,8.679439,0,0,10,1018.4854,-75,6.0011344,19.772383,-22.595211,-44.07857,516.2818,292.4,29.339998,11.259199,-2.054502,0.16650102,-1.2141827,4.3591247,-0.44626144,10.829915,-8.830764,-2.6930969,9.116858,1.3875,7.18125,-7.9875
2498.292,19,2216.5,28,53,16.078432,21.17647,0.944219,5.098039,15.686275,0,14.90196,14.90196,5.490196,20,3.555563,8.67575,0.9955584,83.4739,3.4801316,0.64924145,17.086233,1.4823599,8.67575,0,0,10,1018.4854,-76,3.5566742,11.584944,-22.595192,-44.078632,516.52545,293.3,26.568,11.861944,-0.21521702,0.027124854,0.27991313,2.5908287,-0.613759,9.158828,-1.728007,1.5906819,1.6593444,1.85625,6.99375,-7.8
2499.305,20,2050,26,53,15.686275,21.17647,1.697813,4.7058825,15.686275,0,14.90196,14.90196,5.098039,20,6.9511747,8.674688,1.8073068,163.19263,3.4817598,1.1786134,17.096317,1.4830533,8.674688,0,0,10,1018.4854,-75,6.45668,22.739084,-22.595182,-44.078697,516.6426,288.5,26.028,12.520415,0.5059897,0.068570934,-2.2803965,1.3220344,-0.587438,12.07508,1.8577029,-3.8641744,4.104493,0.975,6.5437503,-7.7250004
2500.301,20,1985.75,26,53,15.686275,21.17647,1.699033,4.7058825,15.686275,0,14.90196,14.90196,5.098039,20,3.575421,8.672684,0.9296102,83.94012,3.4822698,0.60623413,17.102774,1.4832706,8.672684,0,0,10,1018.4854,-75,3.3210716,12.074558,-22.595118,-44.07875,516.2303,304.5,27.432,13.201179,0.059733137,0.119814835,1.6623174,0.91495556,-0.56470615,8.050353,1.350363,7.7207193,1.7623382,0.61875004,6.7125,-7.7812505
2501.368,20,1880.75,24,53,15.294118,21.17647,1.699033,4.7058825,15.294118,0,14.90196,14.90196,5.098039,20,3.6251395,8.66967,0.8700341,85.10735,3.4831648,0.56738234,17.113117,1.4836519,8.66967,0,0,10,1018.4854,-75,3.1082337,11.931641,-22.595087,-44.078808,515.0161,299,26.388,13.2711315,0.6865272,0.09784784,-0.5300084,0.6026922,-0.6436693,10.342677,0.69806904,2.6625803,6.515311,2.53125,5.49375,-8.043751
2502.292,21,1844.25,24,53,15.294118,21.17647,1.699033,4.3137255,15.294118,0,14.90196,14.90196,4.7058825,20,3.7285833,8.668226,0.8948607,87.535904,3.483606,0.5835727,17.118135,1.4838399,8.668226,0,0,10,1018.4854,-74,3.1969275,12.514992,-22.59505,-44.07892,514.672,293.9,30.492,13.547875,-2.9455817,0.37328488,1.0170997,4.765007,-0.9119646,8.569894,1.1748921,6.5420127,-1.4800589,3.3187501,3.9375002,-8.19375
2503.300,21,1777.75,23,53,15.294118,21.17647,1.699033,4.3137255,15.294118,0,14.90196,14.90196,4.7058825,20,3.8151884,8.666839,0.877494,89.56912,3.4840896,0.5722472,17.123251,1.4840457,8.666839,0,0,10,1018.4854,-74,3.1348844,12.731173,-22.595087,-44.078964,514.30505,269.6,20.34,12.353249,1.7800252,0.11670073,0.3134488,-0.92482597,-0.6559325,9.661619,0.75528777,-9.498317,16.246317,3.8625002,2.4750001,-8.493751
2504.299,21,1785.75,23,54,15.294118,22.745098,1.699033,4.3137255,15.294118,0,14.90196,14.90196,4.7058825,20,3.6776202,8.6653805,0.84585327,86.33944,3.4845066,0.5516131,17.128183,1.4842234,8.6653805,0,0,10,1018.4854,-74,3.0218465,12.2171335,-22.595098,-44.079033,514.80554,264.8,20.448,12.080662,-1.883206,-0.041255523,2.075356,3.0266213,-0.47018966,7.618149,2.7388718,13.061138,4.4516206,4.74375,-0.0375,-9.243751
2505.299,21,1739.25,22,54,15.294118,22.745098,1.699033,4.3137255,14.90196,0,14.90196,14.90196,4.7058825,20,3.8502812,8.663621,0.8470625,90.393005,3.4850445,0.55240166,17.134306,1.4844525,8.663621,0,0,10,1018.4854,-74,3.0261667,12.5617,-22.595129,-44.079086,513.9663,250.2,20.772,11.766488,0.7205312,0.0012345036,-2.7339072,0.62781686,-0.2321038,12.390933,0.18691465,-0.5264127,9.502131,5.3812504,-3.0187502,-9.993751
2506.303,21,1738.75,22,54,15.294118,22.745098,1.675243,4.3137255,14.90196,0,20.392157,21.568628,4.7058825,20,3.750022,8.662257,0.8250055,88.039215,3.485464,0.53801745,17.139067,1.4846312,8.662257,0,0,10,1018.4854,-74,2.9473667,12.238118,-22.595161,-44.079144,514.23444,249,22.788,11.618448,-0.74663585,0.090228975,0.024557194,2.1299112,-0.053539403,9.591031,1.5487214,-3.326318,7.480401,5.625,-5.5687504,-10.51875
2507.291,23,1922.75,23,54,16.862745,22.745098,0.900299,6.27451,16.862745,0,26.666666,26.666666,7.0588236,20,3.9832387,8.660681,0.9161456,93.51444,3.486154,0.59745336,17.14558,1.4849252,8.660681,0,0,10,1018.4854,-72,3.2729688,12.289568,-22.59518,-44.07921,514.06213,248.8,24.515999,11.815966,0.34850332,-0.17139708,0.67537075,2.0341983,0.27786654,8.811569,0.19454382,7.6749444,-0.4310481,5.4375,-7.5375004,-10.5
2508.289,29,2164.5,27,54,15.686275,22.745098,0.999241,5.098039,15.686275,0,14.90196,14.90196,5.490196,20,8.803336,8.660366,2.3769026,206.67581,3.4882555,1.5500685,17.156538,1.4858202,8.660366,0,0,10,1018.4854,-66,8.491585,28.323618,-22.59519,-44.079277,513.87054,253.3,24.552,12.064759,-0.20165606,0.59662056,-0.8410021,1.9205394,-0.64486563,10.673186,1.6021255,0.3242397,4.577502,4.93125,-8.25,-10.1625
2509.291,20,2191.75,28,54,16.078432,22.745098,1.235616,5.098039,15.686275,0,14.90196,14.90196,5.490196,20,5.937947,8.658852,1.6626264,139.4051,3.4894798,1.0842619,17.165564,1.4863417,8.658852,0,0,10,1018.4854,-75,5.939803,19.565845,-22.595228,-44.079334,513.52295,248.4,23.831999,11.787328,-0.10080556,1.2202635,0.23125379,1.5840486,-1.5834504,9.567103,0.9689045,-8.891797,7.423182,4.1625004,-8.75625,-9.900001
2510.296,19,2141.25,27,54,16.078432,22.745098,1.107333,5.098039,16.078432,0,14.90196,14.90196,5.490196,20,4.790428,8.657592,1.2934166,112.46482,3.4900968,0.84348613,17.171097,1.4866046,8.657592,0,0,10,1018.4854,-76,4.620785,15.579947,-22.595312,-44.079395,513.91266,234.3,28.368,10.753096,0.97477937,-1.1316534,4.9382463,1.0932208,0.43489552,4.510471,0.26320636,9.502131,4.77586,4.2937503,-9,-9.731251
2511.415,20,2009.75,26,54,15.686275,22.745098,1.697691,4.7058825,15.686275,0,14.90196,14.90196,5.098039,20,3.9870641,8.654979,1.0366374,93.60425,3.4913745,0.6760307,17.18257,1.4871488,8.654979,0,0,10,1018.4854,-75,3.703431,13.3039255,-22.595346,-44.079395,513.9913,230.6,23.94,10.485798,-0.29257593,-0.46555904,2.44094,2.2821546,-0.030807592,6.9251285,-3.9595392,-1.5716089,3.5590074,5.15625,-8.71875,-9.975
2512.289,20,1867,24,54,15.294118,22.745098,1.699033,4.3137255,15.294118,0,14.90196,14.90196,5.098039,20,3.7859874,8.653342,0.90863764,88.883575,3.4918942,0.59255713,17.188375,1.4873701,8.653342,0,0,10,1018.4854,-75,3.2461462,12.552821,-22.59538,-44.079433,512.42664,237.6,21.744,10.357898,-0.01161935,0.15538207,1.438876,2.0425732,-0.663111,8.346166,5.2221665,9.017678,-4.207487,5.3250003,-8.26875,-9.84375
2513.291,21,1767.5,23,54,15.294118,22.745098,1.699033,4.3137255,14.90196,0,14.90196,14.90196,4.7058825,20,3.8504455,8.651959,0.88560313,90.39686,3.492361,0.57753545,17.19342,1.487569,8.651959,0,0,10,1018.4854,-74,3.1638544,12.923336,-22.595417,-44.079475,512.10925,237.4,21.744,10.219972,0.64057636,0.11794814,-0.7590891,1.3878372,-0.58983076,10.449456,-0.56837314,4.3944016,0.87353987,5.3625,-8.681251,-9.731251
2514.299,22,1631,21,54,14.509804,22.745098,1.699033,3.9215686,14.509804,0,14.90196,14.90196,4.3137255,20,4.18252,8.650603,0.8783298,98.19296,3.492861,0.5727923,17.19858,1.487782,8.650603,0,0,10,1018.4854,-73,3.1378703,13.889884,-22.595438,-44.079506,510.02106,230.9,16.92,10.144723,1.7193792,0.48941395,-1.7279893,0.14297116,-1.0914263,11.482557,4.7377143,7.0150213,-0.8315795,5.5687504,-8.7375,-10.03125
2515.297,22,1542.5,20,54,14.509804,22.745098,1.699033,3.5294118,13.333333,0,14.90196,14.90196,3.5294118,20,4.052489,8.649471,0.8104984,95.14023,3.493268,0.5285568,17.202833,1.4879552,8.649471,0,0,10,1018.4854,-73,2.8955398,13.552579,-22.595455,-44.079548,509.2865,235.7,13.931999,10.138045,-2.3410892,0.13358349,0.26784846,5.4125648,-1.2281163,8.965009,3.44457,-29.17013,0.9650899,5.0437503,-8.887501,-9.675
2516.310,24,1113.25,13,54,13.725491,22.745098,0.902983,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,9.143203,8.648556,1.1886172,214.65483,3.4942477,0.7751425,17.20948,1.4883726,8.648556,0,0,10,1018.4854,-71,4.246385,27.538752,-22.595476,-44.079563,508.08167,204.9,7.848,10.374396,-2.0766318,0.3881339,-0.7332059,4.6749773,-0.5922236,9.838689,2.3650427,2.9791906,-11.642113,4.93125,-9.31875,-9.31875
2517.292,27,1078.25,14,54,18.431372,22.745098,0.899018,6.6666665,16.862745,0,25.882353,25.09804,6.27451,20,9.124853,8.64864,1.2774804,214.22404,3.4948785,0.8330935,17.21242,1.4886413,8.64864,0,0,10,1018.4854,-68,4.5638523,30.558336,-22.595495,-44.079594,509.073,242.8,12.492001,10.490784,0.17914635,-0.12825689,0.34702063,1.6235301,1.4054843,9.391231,0.7514732,9.830185,-13.87746,5.3625,-7.9500003,-9.0375
2518.302,41,1141.5,14,54,17.647058,22.745098,0.949892,6.6666665,17.647058,0,27.450981,27.450981,7.0588236,20,13.479815,8.649464,1.8871754,316.46542,3.4957733,1.2306988,17.215187,1.4890224,8.649464,0,0,10,1018.4854,-54,6.742014,42.641384,-22.595522,-44.07964,509.4499,236.9,17.675999,10.522991,-1.0084733,-0.186024,-0.49369162,2.7335007,1.7599211,9.934701,0.97271913,-1.8233715,-1.441913,5.45625,-7.2000003,-8.887501
2519.304,45,1476.5,18,54,18.039215,22.745098,0.999424,6.6666665,17.647058,0,14.90196,14.90196,2.745098,20,12.879026,8.651241,2.3182263,302.36072,3.497975,1.5118036,17.22249,1.4899603,8.651241,0,0,10,1018.4854,-50,8.281961,40.496487,-22.595556,-44.079678,510.24652,232.4,19.26,10.402662,0.26335272,0.058319584,-0.00035495387,1.0597214,0.9616156,9.753743,1.8500737,2.7312427,3.7955117,6.20625,-7.8375,-8.775001
2520.302,24,1484.25,19,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,7.1617365,8.650931,1.3607309,168.13599,3.498579,0.88738436,17.226082,1.4902174,8.650931,0,0,10,1018.4854,-71,4.8612685,23.646133,-22.59559,-44.079716,510.49158,233.9,19.872,10.263942,0.8990479,-0.18983792,0.41128373,0.81924266,0.9604192,9.316754,-1.3236609,-3.3301325,4.4172893,6.3562503,-8.681251,-8.26875
2521.302,20,1229.5,20,54,14.117647,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,5.6994677,8.6502075,1.1398944,133.80632,3.4991357,0.74336845,17.230265,1.4904547,8.6502075,0,0,10,1018.4854,-75,4.072321,23.912832,-22.595623,-44.079773,509.3031,238.1,20.232,10.446394,0.6592175,0.11195837,-0.2862202,0.36191443,0.6239285,10.164412,-4.3219247,7.350705,-10.60836,5.8500004,-8.587501,-8.175
2522.392,27,1007,21,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,5.230855,8.648602,1.0984803,122.80471,3.500417,0.7163608,17.239775,1.4910004,8.648602,0,0,10,1018.4854,-68,3.9243672,28.135702,-22.595652,-44.079823,509.56274,233.9,20.664,10.88781,0.1889964,-0.21983382,-0.3189265,0.60747784,0.92931247,10.061521,0.6217773,5.237425,-0.3318689,4.74375,-8.606251,-8.606251
2523.289,28,985,21,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,5.1557927,8.647694,1.0827173,121.04247,3.5009599,0.7060811,17.244257,1.4912317,8.647694,0,0,10,1018.4854,-67,3.868053,28.351353,-22.595678,-44.079853,510.42712,230,19.512001,10.391755,-1.1350827,-0.28235084,-1.1433738,1.977967,0.9819546,10.976175,0.5988898,-1.3846943,3.1966221,4.7250004,-8.83125,-8.587501
2524.290,28,938,21,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,5.043154,8.646736,1.0590631,118.39805,3.5015235,0.6906553,17.248943,1.4914716,8.646736,0,0,10,1018.4854,-67,3.7835474,29.121511,-22.595718,-44.0799,508.04102,230.4,21.168001,10.308387,0.48284122,-0.115070336,0.16299513,0.2650051,0.8213364,9.777672,-1.2664422,0.118252136,-0.15258339,4.6875,-9.13125,-8.64375
2525.302,29,935.25,21,54,15.294118,22.745098,0.999424,4.7058825,16.078432,0,23.921568,23.529411,5.882353,20,4.9740343,8.645579,1.044548,116.77534,3.502133,0.6811895,17.254253,1.4917313,8.645579,0,0,10,1018.4854,-66,3.7316918,28.80684,-22.59575,-44.079945,508.87433,228.8,20.124,10.273638,-0.267548,0.12351467,-0.04012296,1.3064811,0.65024954,9.794421,1.6211985,-1.1329317,2.6587656,4.5375004,-9.243751,-8.83125
2526.304,28,1625,20,54,12.941176,22.745098,0.999424,3.9215686,14.509804,0,14.90196,14.90196,3.5294118,20,5.027858,8.644834,1.0055723,118.03895,3.5026293,0.6557719,17.258188,1.4919428,8.644834,0,0,10,1018.4854,-67,3.5924494,15.960809,-22.595787,-44.07999,508.62183,230.3,22.212,10.255788,-0.9361348,0.21137126,-0.052441955,2.1394825,0.29461628,9.753743,0.27083552,-1.6822318,-1.010865,4.74375,-10.181251,-8.45625
2527.288,20,1306.25,20,54,12.941176,22.745098,0.999424,3.137255,14.90196,0,14.90196,14.90196,3.9215686,20,6.2399426,8.643862,1.2479894,146.49506,3.5036871,0.81386137,17.26534,1.4923933,8.643862,0,0,10,1018.4854,-75,4.458495,24.642204,-22.59581,-44.080025,507.9436,228.6,14.22,10.144317,0.67025614,-0.13788365,0.63558716,0.5066802,0.50189453,9.3155575,0.21361676,-1.3236609,-0.4234189,5.83125,-10.275001,-8.38125
2528.339,26,1021.25,17,54,14.117647,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,7.6714587,8.643481,1.304149,180.10274,3.504687,0.85048515,17.271029,1.4928192,8.643481,0,0,10,1018.4854,-69,4.659127,32.937458,-22.595839,-44.080063,508.32312,231.9,16.056,10.171854,-1.0036038,0.10602213,0.11804865,2.0509481,0.5246264,9.827921,0.54167104,1.0795275,-5.748579,6.15,-9.1875,-9.075001
2529.291,29,961.75,17,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,6.689727,8.642885,1.1372544,157.05463,3.5054023,0.7416468,17.275743,1.4931239,8.642885,0,0,10,1018.4854,-66,4.062889,30.499336,-22.595867,-44.080097,508.2146,232.2,15.947999,10.168457,-0.24913976,0.1386313,-0.74545056,1.044168,0.52582276,10.766505,2.4489634,0.46919394,-1.1443754,5.6625004,-8.175,-9.1125
2530.291,30,933,17,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,6.5172105,8.642541,1.1079266,153.00447,3.5059814,0.72252107,17.279287,1.4933705,8.642541,0,0,10,1018.4854,-65,3.9581146,30.6284,-22.595892,-44.080128,508.53198,230.7,14.652,10.190755,0.23586173,0.66266,0.099993646,1.1174482,-0.44865423,9.855439,-3.2576554,-1.0032358,0.32805428,5.1000004,-7.5750003,-8.94375
2531.297,31,913,15,54,13.725491,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,7.40422,8.642188,1.1106339,173.82877,3.5065768,0.72428656,17.282927,1.4936242,8.642188,0,0,10,1018.4854,-64,3.967786,31.375818,-22.595911,-44.08016,508.7589,232.3,12.528,10.165103,0.9672601,-0.059782475,-0.7645473,0.50189453,0.17377874,10.705488,-1.5563506,4.512654,-4.4401765,4.9125004,-7.7250004,-8.71875
2532.323,32,917,12,55,14.117647,22.745098,0.999424,3.137255,13.725491,0,14.90196,14.90196,3.9215686,20,9.320544,8.642267,1.1184661,218.81828,3.5077786,0.72939426,17.288692,1.4941361,8.642267,0,0,10,1018.4854,-63,3.9957674,31.459255,-22.595926,-44.08019,508.878,237.1,12.024,10.3521595,0.4202336,0.10043411,0.7890136,1.6429719,0.44685963,8.945867,-4.077791,0.4234189,-12.450805,5.0625,-7.9875,-8.625
2533.290,32,919,11,55,14.117647,22.745098,0.999424,3.5294118,14.117647,0,14.90196,14.90196,3.9215686,20,10.212413,8.642497,1.1233662,239.75668,3.5083282,0.7325899,17.29094,1.4943702,8.642497,0,0,10,1018.4854,-63,4.0132732,31.52832,-22.595943,-44.08022,509.6997,236.6,11.88,10.497435,-1.0964524,0.48077828,0.11224373,3.764209,-0.08344969,9.495318,-4.4134746,-1.0261233,-26.534252,4.6687503,-5.8875003,-8.587501
2534.303,32,913.5,10,55,14.117647,22.745098,0.999424,3.5294118,13.725491,0,14.90196,15.294118,4.7058825,20,11.258156,8.64279,1.1258163,264.30756,3.508879,0.73418766,17.29307,1.4946048,8.64279,0,0,10,1018.4854,-63,4.0220265,31.787323,-22.595951,-44.080235,510.61023,240.9,7.344,11.148742,0.5311787,0.7426456,-0.28005368,1.6453646,0.20129621,9.928719,-4.8559666,-4.432547,-23.524544,2.3625002,-0.09375,-8.26875
2535.295,80,844.5,10,55,15.686275,22.745098,0.999424,3.5294118,14.509804,0,14.90196,14.90196,4.3137255,20,27.976944,8.645281,2.7976966,656.81433,3.5103385,1.8244843,17.295279,1.4952265,8.645281,0,0,10,1018.4854,-15,9.994889,85.44682,-22.595959,-44.080273,510.82562,251.9,14.580001,11.504007,-0.44071513,-0.5755258,-0.05762287,2.2701905,1.3935201,9.690333,0.37764388,-2.4298906,-16.440859,-2.04375,5.4750004,-7.9500003
2536.325,58,913,11,55,16.862745,22.745098,0.999424,6.27451,17.647058,0,24.705883,25.09804,8.235294,20,18.409073,8.647475,2.0249994,432.18954,3.5122323,1.3205792,17.300219,1.4960331,8.647475,0,0,10,1018.4854,-37,7.234396,57.206985,-22.595964,-44.080315,509.38477,254.4,12.456,11.737827,0.7720776,-0.038874593,1.4812297,2.134697,0.7256234,8.331808,-4.7567873,2.0141008,-32.48119,-6.6937504,8.08125,-7.55625
2537.291,67,1054.5,13,55,20,22.745098,0.999424,9.019608,21.17647,0,35.294117,35.294117,10.588235,20,18.013744,8.649022,2.3417885,422.90842,3.513408,1.5271692,17.302914,1.4965339,8.649022,0,0,10,1018.4854,-28,8.3661375,57.279076,-22.595932,-44.080326,506.98236,317.8,12.636,10.704759,0.57609105,-1.1332397,-1.2075906,2.4867408,2.8002007,10.65165,-5.168762,-0.02288751,-29.376118,-13.5375,8.26875,-6.7875004
2538.291,83,1255.75,15,55,23.529411,22.745098,0.999424,10.588235,22.352942,0,38.039215,37.64706,11.372549,20,22.33753,8.651505,3.3506322,524.4179,3.515088,2.1850746,17.306217,1.4972496,8.651505,0,0,10,1018.4854,-12,11.970275,68.82061,-22.595871,-44.08032,506.6847,14.9,16.524,10.447466,1.1480589,0.1285362,0.12766129,0.5617151,2.05693,9.509675,-3.1737344,3.4636428,-22.429758,-20.306252,5.2875004,-6.4687505
2539.291,69,1658.75,20,55,22.352942,22.745098,0.999424,10.196078,21.960785,0,38.039215,37.64706,10.588235,20,16.585327,8.654268,3.3170679,389.3735,3.5174,2.163186,17.312073,1.4982343,8.654268,0,0,10,1018.4854,-26,11.850365,51.578457,-22.595747,-44.080265,506.16162,28.9,25.776,10.2079735,-0.08197936,0.21383682,-0.16958977,1.2897313,1.7503499,9.863813,2.2849362,-4.4172893,3.8298433,-23.34375,1.9125,-6.99375
2540.301,58,1947.25,24,55,16.862745,22.745098,0.999424,5.098039,16.470589,0,27.450981,27.450981,6.6666665,20,15.346149,8.656736,3.6830788,360.28134,3.5196476,2.4018757,17.318195,1.4991916,8.656736,0,0,10,1018.4854,-37,13.157954,48.784767,-22.595694,-44.08022,506.7721,32.2,26.244,10.252,-0.24949042,0.011252455,-1.0953809,1.3447664,1.0417751,10.892129,-0.5721877,-4.611833,-2.811349,-23.85,0.61875004,-6.9187503
2541.303,30,2039.5,26,55,17.647058,22.745098,0.999424,6.6666665,17.647058,0,27.450981,27.450981,7.0588236,20,8.601444,8.656616,2.236377,201.93599,3.5207734,1.4584266,17.323977,1.4996712,8.656616,0,0,10,1018.4854,-65,7.9895515,28.2824,-22.595634,-44.08018,508.11676,34.1,26.388,10.133238,-0.5179758,0.53278166,-1.158079,1.9887347,0.4671986,10.8454685,-2.0179152,0.46156475,1.2206671,-23.587502,-0.09375,-6.7875004
2542.466,29,2097.25,27,54,18.039215,22.745098,0.999424,6.6666665,17.647058,0,27.450981,27.058823,7.0588236,20,8.55505,8.656592,2.3098652,200.8468,3.5232925,1.506351,17.336418,1.5007442,8.656592,0,0,10,1018.4854,-66,8.252091,28.407394,-22.595587,-44.080135,507.0022,34.1,26.568,10.209858,0.73640364,0.054744665,0.32659322,0.32004002,0.89072824,9.25454,-2.0598757,-2.9448595,4.0129433,-23.775002,-0.056250002,-6.7125
2543.290,29,2150.5,27,54,18.039215,22.745098,0.999424,6.6666665,18.039215,0,27.843138,27.450981,7.45098,20,8.649912,8.656566,2.3354778,203.07385,3.5245368,1.5230539,17.342594,1.5012742,8.656566,0,0,10,1018.4854,-66,8.343594,28.011171,-22.59553,-44.080097,507.11816,33.4,27.72,10.084998,0.0059035625,0.016318772,-0.013047959,0.95443714,0.942473,9.762118,-0.19072925,0.057218768,0.7362149,-23.98125,-0.09375,-6.4875
2544.301,29,2213.75,28,54,18.039215,22.745098,0.999424,7.0588236,18.039215,0,27.450981,27.058823,7.45098,20,8.552767,8.656551,2.3947766,200.7932,3.525834,1.5617249,17.349007,1.5018269,8.656551,0,0,10,1018.4854,-66,8.55544,27.901745,-22.59547,-44.080055,504.45422,30.9,29.987999,10.056135,-0.07732572,-0.1582885,0.009306074,1.0465608,1.1003993,9.777672,1.0413816,0.18691465,3.9709828,-23.56875,-0.0375,-6.525
2545.291,28,2320.5,29,54,15.686275,22.745098,0.999424,4.7058825,15.294118,0,14.90196,14.90196,4.7058825,20,8.207594,8.656494,2.380204,192.68956,3.5270278,1.5522214,17.354996,1.5023353,8.656494,0,0,10,1018.4854,-67,8.503379,26.456203,-22.595396,-44.08001,501.37665,27.5,30.204,10.006716,-0.23343481,0.47591868,-1.3550609,1.3232309,0.28025934,11.272887,2.4489634,0.9231295,1.5296485,-22.95,0.50625,-6.7875004
2546.439,22,1195.75,30,54,13.725491,22.745098,0.916037,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,3.155222,8.65339,0.9465673,74.0751,3.5285935,0.6172925,17.368929,1.5030022,8.65339,0,0,10,1018.4854,-73,3.3816514,20.417664,-22.595325,-44.07998,501.5343,22.8,29.880001,9.935046,-0.34311453,0.2796101,-0.41967306,1.1844472,0.38793638,10.372587,0.5950752,2.1972008,2.3192675,-22.800001,1.2750001,-6.4687505
2547.292,25,1064.25,30,54,13.725491,22.745098,0.89975,3.137255,13.725491,0,14.90196,14.90196,3.5294118,20,4.1746793,8.651899,1.2524048,98.008896,3.529176,0.81674075,17.374788,1.5032502,8.651899,0,0,10,1018.4854,-70,4.474269,30.352608,-22.595255,-44.07995,500.9016,21.5,29.339998,9.935046,0.30759993,0.45436263,-0.95158595,0.6888338,-0.41635114,10.90529,1.6364568,3.051668,1.8882195,-23.775002,2.04375,-6.80625
